Destino,Periodo,Visitantes,Nacional ,Internacional ,Porcentaje Ocupacion promedio ,Oferta hotelera cuartos ,Latitud,Longitud
Los Cabos,2015_6,112,354,28,634,83,720,70.51,11,129,24.5472,-111.5006
Los Cabos,2015_5,112,352,30,399,81,953,71.09,11,092,24.5472,-111.5006
Los Cabos,2015_4,110,873","29,803","81,070",79.76,"11,068",24.5472,-111.5006
Los Cabos,2015_3,"114,616","23,455","91,161",82.93,"11,064",24.5472,-111.5006
Los Cabos,2015_2,"97,110","18,678","78,432",85.43,"10,691",24.5472,-111.5006
Los Cabos,2015_1,"107,683","29,924","77,759",79.73,"10,516",24.5472,-111.5006
Los Cabos,2014_12,"91,896","29,817","62,079",72.49,"10,339",24.5472,-111.5006
Los Cabos,2014_11,"62,418","17,634","44,784",44.23,"12,899",24.5472,-111.5006
Los Cabos,2014_10,"28,454","14,647","13,807",25.6,"11,152",24.5472,-111.5006
Los Cabos,2014_9,"63,730","26,257","37,473",36.38,"11,921",24.5472,-111.5006
Los Cabos,2014_8,"126,376","38,231","88,145",62.06,"13,079",24.5472,-111.5006
Los Cabos,2014_7,"154,212","46,831","107,381",72.58,"13,100",24.5472,-111.5006
Los Cabos,2014_6,"132,673","30,672","102,001",66.97,"13,006",24.5472,-111.5006
Los Cabos,2014_5,"131,738","32,222","99,516",68.24,"12,999",24.5472,-111.5006
Los Cabos,2014_4,"146,210","40,561","105,649",76.8,"13,079",24.5472,-111.5006
Los Cabos,2014_3,"157,173","26,863","130,310",82.22,"12,907",24.5472,-111.5006
Los Cabos,2014_2,"126,165","20,846","105,319",79.23,"12,925",24.5472,-111.5006
Los Cabos,2014_1,"110,178","21,453","88,725",67.91,"12,848",24.5472,-111.5006
Los Cabos,2013_12,"123,777","25,925","97,852",65.94,"12,934",24.5472,-111.5006
Los Cabos,2013_11,"117,646","32,417","85,229",66.05,"12,958",24.5472,-111.5006
Los Cabos,2013_10,"113,582","24,407","89,175",59.64,"12,919",24.5472,-111.5006
Los Cabos,2013_9,"82,383","24,116","58,267",43.2,"12,871",24.5472,-111.5006
Los Cabos,2013_8,"124,992","34,840","90,152",61.5,"12,881",24.5472,-111.5006
Los Cabos,2013_7,"159,479","49,991","109,488",73.47,"12,874",24.5472,-111.5006
Los Cabos,2013_6,"116,852","31,241","85,611",64.42,"11,719",24.5472,-111.5006
Los Cabos,2013_5,"113,618","28,883","84,735",63.69,"12,123",24.5472,-111.5006
Los Cabos,2013_4,"111,897","22,309","89,588",69.74,"12,126",24.5472,-111.5006
Los Cabos,2013_3,"146,826","30,492","116,334",82.75,"12,128",24.5472,-111.5006
Los Cabos,2013_2,"110,632","21,234","89,398",76.7,"12,052",24.5472,-111.5006
Los Cabos,2013_1,"99,814","19,425","80,389",64.01,"11,956",24.5472,-111.5006
Los Cabos,2012_12,"113,397","28,207","85,190",62.3,"12,060",24.5472,-111.5006
Los Cabos,2012_11,"114,891","28,382","86,509",66.01,"12,088",24.5472,-111.5006
Los Cabos,2012_10,"95,493","23,821","71,672",56.14,"12,065",24.5472,-111.5006
Los Cabos,2012_9,"72,206","23,379","48,827",40.82,"11,990",24.5472,-111.5006
Los Cabos,2012_8,"103,020","35,777","67,243",53.94,"12,049",24.5472,-111.5006
Los Cabos,2012_7,"126,730","51,633","75,097",63.96,"12,096",24.5472,-111.5006
Los Cabos,2012_6,"102,428","33,413","69,015",63.2,"12,077",24.5472,-111.5006
Los Cabos,2012_5,"101,924","29,775","72,149",58.12,"12,216",24.5472,-111.5006
Los Cabos,2012_4,"116,765","34,121","82,644",69.02,"12,129",24.5472,-111.5006
Los Cabos,2012_3,"125,258","25,465","99,793",74.3,"12,117",24.5472,-111.5006
Los Cabos,2012_2,"104,928","19,820","85,108",74.28,"11,776",24.5472,-111.5006
Los Cabos,2012_1,"90,985","16,493","74,492",62.35,"11,923",24.5472,-111.5006
Loreto,2016_07,"11,897","8,840","3,057",38.92,893,26.0167,-111.35
Loreto,2016_06,"7,994","5,830","2,164",25.21,893,26.0167,-111.35
Loreto,2016_05,"7,736","5,213","2,523",23.37,889,26.0167,-111.35
Loreto,2016_04,"8,857","4,945","3,912",28.66,893,26.0167,-111.35
Loreto,2016_03,"14,515","8,523","5,992",50.02,900,26.0167,-111.35
Loreto,2016_02,"9,485","5,154","4,331",37.15,899,26.0167,-111.35
Loreto,2016_01,"7,317","4,391","2,926",23.46,894,26.0167,-111.35
Loreto,2015_12,"9,019","6,555","2,464",25.07,898,26.0167,-111.35
Loreto,2015_11,"6,260","4,207","2,053",21.13,893,26.0167,-111.35
Loreto,2015_10,"6,427","4,449","1,978",21.6,886,26.0167,-111.35
Loreto,2015_9,"4,963","4,109",854,14.45,892,26.0167,-111.35
Loreto,2015_8,"7,920","6,175","1,745",25.8,901,26.0167,-111.35
Loreto,2015_7,"9,296","7,314","1,982",33.38,904,26.0167,-111.35
Loreto,2015_6,"6,716","5,186","1,530",21.95,883,26.0167,-111.35
Loreto,2015_5,"7,153","5,007","2,146",22.08,880,26.0167,-111.35
Loreto,2015_4,"8,030","5,570","2,460",32.5,886,26.0167,-111.35
Loreto,2015_3,"6,750","3,621","3,129",30.02,886,26.0167,-111.35
Loreto,2015_2,"5,660","3,451","2,209",22.86,971,26.0167,-111.35
Loreto,2015_1,"6,032","4,309","1,723",22.78,885,26.0167,-111.35
Loreto,2014_12,"6,005","4,762","1,243",18.14,885,26.0167,-111.35
Loreto,2014_11,"6,887","5,331","1,556",27.12,886,26.0167,-111.35
Loreto,2014_10,"4,709","4,033",676,16.51,969,26.0167,-111.35
Loreto,2014_9,"5,585","4,154","1,431",17.67,886,26.0167,-111.35
Loreto,2014_8,"7,950","6,097","1,853",25.15,971,26.0167,-111.35
Loreto,2014_7,"8,695","6,226","2,469",28.01,971,26.0167,-111.35
Loreto,2014_6,"6,658","4,728","1,930",20.84,971,26.0167,-111.35
Loreto,2014_5,"7,744","5,915","1,829",22.9,971,26.0167,-111.35
Loreto,2014_4,"10,205","7,485","2,720",31.03,971,26.0167,-111.35
Loreto,2014_3,"8,904","5,216","3,688",27.55,971,26.0167,-111.35
Loreto,2014_2,"7,798","5,105","2,693",27.71,958,26.0167,-111.35
Loreto,2014_1,"6,041","4,078","1,963",22.19,939,26.0167,-111.35
Loreto,2013_12,"8,453","6,958","1,495",25.17,895,26.0167,-111.35
Loreto,2013_11,"7,178","5,252","1,926",25.31,902,26.0167,-111.35
Loreto,2013_10,"7,528","5,169","2,359",26.08,953,26.0167,-111.35
Loreto,2013_9,"6,333","4,734","1,599",20.58,953,26.0167,-111.35
Loreto,2013_8,"8,819","6,809","2,010",32.07,902,26.0167,-111.35
Loreto,2013_7,"10,432","8,273","2,159",34.12,902,26.0167,-111.35
Loreto,2013_6,"6,022","3,914","2,108",22.81,916,26.0167,-111.35
Loreto,2013_5,"5,718","3,803","1,915",22.14,894,26.0167,-111.35
Loreto,2013_4,"6,585","4,276","2,309",26.39,894,26.0167,-111.35
Loreto,2013_3,"9,780","6,810","2,970",33.79,899,26.0167,-111.35
Loreto,2013_2,"7,393","4,769","2,624",27.06,894,26.0167,-111.35
Loreto,2013_1,"5,949","4,207","1,742",20.93,845,26.0167,-111.35
Loreto,2012_12,"5,874","4,114","1,760",21.43,845,26.0167,-111.35
Loreto,2012_11,"7,499","4,085","3,414",31.28,845,26.0167,-111.35
Loreto,2012_10,"7,276","4,737","2,539",28.25,845,26.0167,-111.35
Loreto,2012_9,"5,797","4,298","1,499",21.7,846,26.0167,-111.35
Loreto,2012_8,"9,670","6,776","2,894",32.39,845,26.0167,-111.35
Loreto,2012_7,"11,693","8,648","3,045",39.17,845,26.0167,-111.35
Loreto,2012_6,"8,188","6,504","1,684",26.55,909,26.0167,-111.35
Loreto,2012_5,"5,586","4,038","1,548",18.84,887,26.0167,-111.35
Loreto,2012_4,"8,382","6,571","1,811",32.28,799,26.0167,-111.35
Loreto,2012_3,"6,736","4,621","2,115",26.68,747,26.0167,-111.35
Loreto,2012_2,"7,214","4,955","2,259",27.78,747,26.0167,-111.35
Loreto,2012_1,"5,948","4,382","1,566",21.66,734,26.0167,-111.35
Huatulco,2016_07,"43,315","41,492","1,823",55.71,"3,669",15.75,-96.1333
Huatulco,2016_06,"26,523","24,867","1,656",38.45,"3,670",15.75,-96.1333
Huatulco,2016_05,"40,582","39,098","1,484",49.19,"3,670",15.75,-96.1333
Huatulco,2016_04,"33,946","30,486","3,460",54.62,"3,649",15.75,-96.1333
Huatulco,2016_03,"44,269","37,472","6,797",72.15,"3,649",15.75,-96.1333
Huatulco,2016_02,"28,962","21,450","7,512",71.29,"3,650",15.75,-96.1333
Huatulco,2016_01,"41,866","33,631","8,235",76.27,"3,650",15.75,-96.1333
Huatulco,2015_12,"51,226","45,600","5,626",67.4,"3,650",15.75,-96.1333
Huatulco,2015_11,"37,485","34,356","3,129",54.63,"3,651",15.75,-96.1333
Huatulco,2015_10,"27,458","26,508",950,32.97,"3,635",15.75,-96.1333
Huatulco,2015_9,"22,285","21,525",760,33.16,"3,634",15.75,-96.1333
Huatulco,2015_8,"43,570","42,279","1,291",53.76,"3,630",15.75,-96.1333
Huatulco,2015_7,"48,609","46,852","1,757",61.28,"3,633",15.75,-96.1333
Huatulco,2015_6,"28,598","27,227","1,371",39.99,"3,634",15.75,-96.1333
Huatulco,2015_5,"40,088","38,644","1,444",49.16,"3,633",15.75,-96.1333
Huatulco,2015_4,"45,271","42,497","2,774",61.93,"3,629",15.75,-96.1333
Huatulco,2015_3,"43,745","34,556","9,189",68.59,"3,528",15.75,-96.1333
Huatulco,2015_2,"32,197","23,165","9,032",72.81,"3,528",15.75,-96.1333
Huatulco,2015_1,"37,282","30,020","7,262",75.29,"3,529",15.75,-96.1333
Huatulco,2014_12,"45,620","39,959","5,661",69.32,"3,514",15.75,-96.1333
Huatulco,2014_11,"38,559","33,913","4,646",60.01,"3,490",15.75,-96.1333
Huatulco,2014_10,"28,496","26,628","1,868",34.66,"3,551",15.75,-96.1333
Huatulco,2014_9,"20,217","19,420",797,28.82,"3,508",15.75,-96.1333
Huatulco,2014_8,"33,023","31,561","1,462",45.44,"3,514",15.75,-96.1333
Huatulco,2014_7,"44,683","42,918","1,765",57.46,"3,515",15.75,-96.1333
Huatulco,2014_6,"24,440","23,317","1,123",35.56,"3,512",15.75,-96.1333
Huatulco,2014_5,"36,202","33,238","2,964",46.28,"3,511",15.75,-96.1333
Huatulco,2014_4,"39,892","36,348","3,544",58.7,"3,517",15.75,-96.1333
Huatulco,2014_3,"31,469","25,726","5,743",63.45,"3,511",15.75,-96.1333
Huatulco,2014_2,"26,892","20,882","6,010",69.9,"3,506",15.75,-96.1333
Huatulco,2014_1,"33,240","26,735","6,505",70.28,"3,511",15.75,-96.1333
Huatulco,2013_12,"35,101","29,709","5,392",65.24,"3,421",15.75,-96.1333
Huatulco,2013_11,"28,880","26,056","2,824",47.86,"3,416",15.75,-96.1333
Huatulco,2013_10,"20,204","19,341",863,28.09,"3,415",15.75,-96.1333
Huatulco,2013_9,"17,148","16,406",742,26.33,"3,416",15.75,-96.1333
Huatulco,2013_8,"29,214","27,683","1,531",44.57,"3,418",15.75,-96.1333
Huatulco,2013_7,"46,331","44,778","1,553",64.96,"3,440",15.75,-96.1333
Huatulco,2013_6,"26,436","25,026","1,410",40.81,"3,416",15.75,-96.1333
Huatulco,2013_5,"36,047","34,657","1,390",49.99,"3,409",15.75,-96.1333
Huatulco,2013_4,"36,707","33,136","3,571",53.44,"3,416",15.75,-96.1333
Huatulco,2013_3,"43,142","35,811","7,331",68.09,"3,416",15.75,-96.1333
Huatulco,2013_2,"31,833","23,875","7,958",67.77,"3,416",15.75,-96.1333
Huatulco,2013_1,"38,321","30,108","8,213",68.02,"3,417",15.75,-96.1333
Huatulco,2012_12,"43,566","38,739","4,827",64.66,"3,415",15.75,-96.1333
Huatulco,2012_11,"40,494","37,709","2,785",50.48,"3,348",15.75,-96.1333
Huatulco,2012_10,"25,767","25,046",721,30.92,"3,348",15.75,-96.1333
Huatulco,2012_9,"22,283","21,152","1,131",27.97,"3,348",15.75,-96.1333
Huatulco,2012_8,"36,379","35,053","1,326",47.63,"3,348",15.75,-96.1333
Huatulco,2012_7,"50,263","47,761","2,502",61.79,"3,348",15.75,-96.1333
Huatulco,2012_6,"29,678","28,111","1,567",37.87,"3,348",15.75,-96.1333
Huatulco,2012_5,"39,816","38,577","1,239",41.78,"3,348",15.75,-96.1333
Huatulco,2012_4,"47,914","43,978","3,936",61.68,"3,348",15.75,-96.1333
Huatulco,2012_3,"35,724","30,871","4,853",56.95,"3,348",15.75,-96.1333
Huatulco,2012_2,"28,058","23,123","4,935",55.73,"3,348",15.75,-96.1333
Huatulco,2012_1,"32,688","27,113","5,575",55.77,"3,348",15.75,-96.1333
